年月日,全国地方公共団体コード,市区名,町名,年齢［歳］,人口総数［人］,男［人］,女［人］
2016/9/30,141097,港北区,新吉田東八丁目,13,64,26,38
2016/9/30,141097,港北区,新吉田東八丁目,14,61,30,31
2016/9/30,141097,港北区,新吉田東八丁目,15,66,36,30
2016/9/30,141097,港北区,新吉田東八丁目,16,63,35,28
2016/9/30,141097,港北区,新吉田東八丁目,17,51,26,25
2016/9/30,141097,港北区,新吉田東八丁目,18,56,24,32
2016/9/30,141097,港北区,新吉田東八丁目,19,61,24,37
2016/9/30,141097,港北区,新吉田東八丁目,20,51,30,21
2016/9/30,141097,港北区,新吉田東八丁目,21,57,33,24
2016/9/30,141097,港北区,新吉田東八丁目,22,60,33,27
2016/9/30,141097,港北区,新吉田東八丁目,23,68,38,30
2016/9/30,141097,港北区,新吉田東八丁目,24,48,24,24
2016/9/30,141097,港北区,新吉田東八丁目,25,72,49,23
2016/9/30,141097,港北区,新吉田東八丁目,26,51,26,25
2016/9/30,141097,港北区,新吉田東八丁目,27,56,31,25
2016/9/30,141097,港北区,新吉田東八丁目,28,70,43,27
2016/9/30,141097,港北区,新吉田東八丁目,29,51,23,28
2016/9/30,141097,港北区,新吉田東八丁目,30,52,27,25
2016/9/30,141097,港北区,新吉田東八丁目,31,71,36,35
2016/9/30,141097,港北区,新吉田東八丁目,32,80,43,37
2016/9/30,141097,港北区,新吉田東八丁目,33,91,43,48
2016/9/30,141097,港北区,新吉田東八丁目,34,81,36,45
2016/9/30,141097,港北区,新吉田東八丁目,35,82,41,41
2016/9/30,141097,港北区,新吉田東八丁目,36,82,41,41
2016/9/30,141097,港北区,新吉田東八丁目,37,105,62,43
2016/9/30,141097,港北区,新吉田東八丁目,38,110,57,53
2016/9/30,141097,港北区,新吉田東八丁目,39,120,59,61
2016/9/30,141097,港北区,新吉田東八丁目,40,111,63,48
2016/9/30,141097,港北区,新吉田東八丁目,41,103,46,57
2016/9/30,141097,港北区,新吉田東八丁目,42,113,52,61
2016/9/30,141097,港北区,新吉田東八丁目,43,105,56,49
2016/9/30,141097,港北区,新吉田東八丁目,44,126,65,61
2016/9/30,141097,港北区,新吉田東八丁目,45,132,68,64
2016/9/30,141097,港北区,新吉田東八丁目,46,104,58,46
2016/9/30,141097,港北区,新吉田東八丁目,47,108,55,53
2016/9/30,141097,港北区,新吉田東八丁目,48,127,71,56
2016/9/30,141097,港北区,新吉田東八丁目,49,112,60,52
2016/9/30,141097,港北区,新吉田東八丁目,50,71,40,31
2016/9/30,141097,港北区,新吉田東八丁目,51,110,65,45
2016/9/30,141097,港北区,新吉田東八丁目,52,85,46,39
2016/9/30,141097,港北区,新吉田東八丁目,53,56,36,20
2016/9/30,141097,港北区,新吉田東八丁目,54,82,42,40
2016/9/30,141097,港北区,新吉田東八丁目,55,77,43,34
2016/9/30,141097,港北区,新吉田東八丁目,56,65,36,29
2016/9/30,141097,港北区,新吉田東八丁目,57,62,39,23
2016/9/30,141097,港北区,新吉田東八丁目,58,43,20,23
2016/9/30,141097,港北区,新吉田東八丁目,59,41,24,17
2016/9/30,141097,港北区,新吉田東八丁目,60,44,21,23
2016/9/30,141097,港北区,新吉田東八丁目,61,37,15,22
2016/9/30,141097,港北区,新吉田東八丁目,62,43,20,23
2016/9/30,141097,港北区,新吉田東八丁目,63,53,25,28
2016/9/30,141097,港北区,新吉田東八丁目,64,37,17,20
2016/9/30,141097,港北区,新吉田東八丁目,65,51,28,23
2016/9/30,141097,港北区,新吉田東八丁目,66,48,23,25
2016/9/30,141097,港北区,新吉田東八丁目,67,54,26,28
2016/9/30,141097,港北区,新吉田東八丁目,68,53,28,25
2016/9/30,141097,港北区,新吉田東八丁目,69,45,23,22
2016/9/30,141097,港北区,新吉田東八丁目,70,37,21,16
2016/9/30,141097,港北区,新吉田東八丁目,71,37,17,20
2016/9/30,141097,港北区,新吉田東八丁目,72,47,21,26
2016/9/30,141097,港北区,新吉田東八丁目,73,31,18,13
2016/9/30,141097,港北区,新吉田東八丁目,74,40,18,22
2016/9/30,141097,港北区,新吉田東八丁目,75,41,21,20
2016/9/30,141097,港北区,新吉田東八丁目,76,34,8,26
2016/9/30,141097,港北区,新吉田東八丁目,77,23,11,12
2016/9/30,141097,港北区,新吉田東八丁目,78,25,15,10
2016/9/30,141097,港北区,新吉田東八丁目,79,17,11,6
2016/9/30,141097,港北区,新吉田東八丁目,80,24,12,12
2016/9/30,141097,港北区,新吉田東八丁目,81,30,19,11
2016/9/30,141097,港北区,新吉田東八丁目,82,17,6,11
2016/9/30,141097,港北区,新吉田東八丁目,83,17,8,9
2016/9/30,141097,港北区,新吉田東八丁目,84,11,3,8
2016/9/30,141097,港北区,新吉田東八丁目,85,8,4,4
2016/9/30,141097,港北区,新吉田東八丁目,86,12,3,9
2016/9/30,141097,港北区,新吉田東八丁目,87,8,4,4
2016/9/30,141097,港北区,新吉田東八丁目,88,10,4,6
2016/9/30,141097,港北区,新吉田東八丁目,89,5,1,4
2016/9/30,141097,港北区,新吉田東八丁目,90,9,2,7
2016/9/30,141097,港北区,新吉田東八丁目,91,4,1,3
2016/9/30,141097,港北区,新吉田東八丁目,92,3,1,2
2016/9/30,141097,港北区,新吉田東八丁目,93,3,2,1
2016/9/30,141097,港北区,新吉田東八丁目,94,0,0,0
2016/9/30,141097,港北区,新吉田東八丁目,95,0,0,0
2016/9/30,141097,港北区,新吉田東八丁目,96,1,0,1
2016/9/30,141097,港北区,新吉田東八丁目,97,0,0,0
2016/9/30,141097,港北区,新吉田東八丁目,98,2,0,2
2016/9/30,141097,港北区,新吉田東八丁目,99,0,0,0
2016/9/30,141097,港北区,新吉田東八丁目,100,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,合計,206,119,87
2016/9/30,141097,港北区,北新横浜一丁目,0,7,5,2
2016/9/30,141097,港北区,北新横浜一丁目,1,5,3,2
2016/9/30,141097,港北区,北新横浜一丁目,2,3,2,1
2016/9/30,141097,港北区,北新横浜一丁目,3,2,1,1
2016/9/30,141097,港北区,北新横浜一丁目,4,2,1,1
2016/9/30,141097,港北区,北新横浜一丁目,5,2,1,1
2016/9/30,141097,港北区,北新横浜一丁目,6,2,2,0
2016/9/30,141097,港北区,北新横浜一丁目,7,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,8,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,9,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,10,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,11,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,12,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,13,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,14,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,15,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,16,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,17,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,18,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,19,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,20,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,21,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,22,5,4,1
2016/9/30,141097,港北区,北新横浜一丁目,23,3,1,2
2016/9/30,141097,港北区,北新横浜一丁目,24,5,2,3
2016/9/30,141097,港北区,北新横浜一丁目,25,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,26,3,1,2
2016/9/30,141097,港北区,北新横浜一丁目,27,3,2,1
2016/9/30,141097,港北区,北新横浜一丁目,28,4,4,0
2016/9/30,141097,港北区,北新横浜一丁目,29,10,4,6
2016/9/30,141097,港北区,北新横浜一丁目,30,5,2,3
2016/9/30,141097,港北区,北新横浜一丁目,31,5,1,4
2016/9/30,141097,港北区,北新横浜一丁目,32,8,6,2
2016/9/30,141097,港北区,北新横浜一丁目,33,2,2,0
2016/9/30,141097,港北区,北新横浜一丁目,34,10,5,5
2016/9/30,141097,港北区,北新横浜一丁目,35,8,3,5
2016/9/30,141097,港北区,北新横浜一丁目,36,4,3,1
2016/9/30,141097,港北区,北新横浜一丁目,37,7,3,4
2016/9/30,141097,港北区,北新横浜一丁目,38,9,3,6
2016/9/30,141097,港北区,北新横浜一丁目,39,5,4,1
2016/9/30,141097,港北区,北新横浜一丁目,40,6,3,3
2016/9/30,141097,港北区,北新横浜一丁目,41,10,6,4
2016/9/30,141097,港北区,北新横浜一丁目,42,7,4,3
2016/9/30,141097,港北区,北新横浜一丁目,43,11,7,4
2016/9/30,141097,港北区,北新横浜一丁目,44,8,4,4
2016/9/30,141097,港北区,北新横浜一丁目,45,5,4,1
2016/9/30,141097,港北区,北新横浜一丁目,46,3,1,2
2016/9/30,141097,港北区,北新横浜一丁目,47,3,2,1
2016/9/30,141097,港北区,北新横浜一丁目,48,3,2,1
2016/9/30,141097,港北区,北新横浜一丁目,49,4,4,0
2016/9/30,141097,港北区,北新横浜一丁目,50,2,2,0
2016/9/30,141097,港北区,北新横浜一丁目,51,2,2,0
2016/9/30,141097,港北区,北新横浜一丁目,52,3,2,1
2016/9/30,141097,港北区,北新横浜一丁目,53,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,54,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,55,2,2,0
2016/9/30,141097,港北区,北新横浜一丁目,56,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,57,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,58,3,3,0
2016/9/30,141097,港北区,北新横浜一丁目,59,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,60,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,61,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,62,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,63,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,64,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,65,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,66,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,67,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,68,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,69,1,1,0
2016/9/30,141097,港北区,北新横浜一丁目,70,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,71,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,72,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,73,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,74,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,75,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,76,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,77,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,78,2,0,2
2016/9/30,141097,港北区,北新横浜一丁目,79,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,80,1,0,1
2016/9/30,141097,港北区,北新横浜一丁目,81,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,82,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,83,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,84,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,85,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,86,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,87,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,88,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,89,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,90,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,91,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,92,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,93,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,94,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,95,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,96,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,97,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,98,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,99,0,0,0
2016/9/30,141097,港北区,北新横浜一丁目,100,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,合計,717,344,373
2016/9/30,141097,港北区,北新横浜二丁目,0,16,11,5
2016/9/30,141097,港北区,北新横浜二丁目,1,15,7,8
2016/9/30,141097,港北区,北新横浜二丁目,2,18,8,10
2016/9/30,141097,港北区,北新横浜二丁目,3,10,4,6
2016/9/30,141097,港北区,北新横浜二丁目,4,13,7,6
2016/9/30,141097,港北区,北新横浜二丁目,5,12,9,3
2016/9/30,141097,港北区,北新横浜二丁目,6,7,5,2
2016/9/30,141097,港北区,北新横浜二丁目,7,13,4,9
2016/9/30,141097,港北区,北新横浜二丁目,8,5,3,2
2016/9/30,141097,港北区,北新横浜二丁目,9,5,3,2
2016/9/30,141097,港北区,北新横浜二丁目,10,6,2,4
2016/9/30,141097,港北区,北新横浜二丁目,11,11,5,6
2016/9/30,141097,港北区,北新横浜二丁目,12,7,4,3
2016/9/30,141097,港北区,北新横浜二丁目,13,8,5,3
2016/9/30,141097,港北区,北新横浜二丁目,14,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,15,2,2,0
2016/9/30,141097,港北区,北新横浜二丁目,16,4,2,2
2016/9/30,141097,港北区,北新横浜二丁目,17,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,18,3,2,1
2016/9/30,141097,港北区,北新横浜二丁目,19,2,2,0
2016/9/30,141097,港北区,北新横浜二丁目,20,1,1,0
2016/9/30,141097,港北区,北新横浜二丁目,21,4,3,1
2016/9/30,141097,港北区,北新横浜二丁目,22,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,23,2,1,1
2016/9/30,141097,港北区,北新横浜二丁目,24,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,25,2,1,1
2016/9/30,141097,港北区,北新横浜二丁目,26,8,3,5
2016/9/30,141097,港北区,北新横浜二丁目,27,6,5,1
2016/9/30,141097,港北区,北新横浜二丁目,28,12,5,7
2016/9/30,141097,港北区,北新横浜二丁目,29,9,2,7
2016/9/30,141097,港北区,北新横浜二丁目,30,13,7,6
2016/9/30,141097,港北区,北新横浜二丁目,31,15,7,8
2016/9/30,141097,港北区,北新横浜二丁目,32,20,10,10
2016/9/30,141097,港北区,北新横浜二丁目,33,20,9,11
2016/9/30,141097,港北区,北新横浜二丁目,34,16,12,4
2016/9/30,141097,港北区,北新横浜二丁目,35,20,6,14
2016/9/30,141097,港北区,北新横浜二丁目,36,21,9,12
2016/9/30,141097,港北区,北新横浜二丁目,37,13,9,4
2016/9/30,141097,港北区,北新横浜二丁目,38,22,11,11
2016/9/30,141097,港北区,北新横浜二丁目,39,25,14,11
2016/9/30,141097,港北区,北新横浜二丁目,40,18,11,7
2016/9/30,141097,港北区,北新横浜二丁目,41,23,13,10
2016/9/30,141097,港北区,北新横浜二丁目,42,13,5,8
2016/9/30,141097,港北区,北新横浜二丁目,43,10,5,5
2016/9/30,141097,港北区,北新横浜二丁目,44,10,7,3
2016/9/30,141097,港北区,北新横浜二丁目,45,11,8,3
2016/9/30,141097,港北区,北新横浜二丁目,46,7,4,3
2016/9/30,141097,港北区,北新横浜二丁目,47,8,7,1
2016/9/30,141097,港北区,北新横浜二丁目,48,4,0,4
2016/9/30,141097,港北区,北新横浜二丁目,49,7,3,4
2016/9/30,141097,港北区,北新横浜二丁目,50,3,2,1
2016/9/30,141097,港北区,北新横浜二丁目,51,11,8,3
2016/9/30,141097,港北区,北新横浜二丁目,52,7,3,4
2016/9/30,141097,港北区,北新横浜二丁目,53,4,2,2
2016/9/30,141097,港北区,北新横浜二丁目,54,8,5,3
2016/9/30,141097,港北区,北新横浜二丁目,55,4,1,3
2016/9/30,141097,港北区,北新横浜二丁目,56,2,1,1
2016/9/30,141097,港北区,北新横浜二丁目,57,4,3,1
2016/9/30,141097,港北区,北新横浜二丁目,58,4,2,2
2016/9/30,141097,港北区,北新横浜二丁目,59,3,2,1
2016/9/30,141097,港北区,北新横浜二丁目,60,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,61,3,2,1
2016/9/30,141097,港北区,北新横浜二丁目,62,1,0,1
2016/9/30,141097,港北区,北新横浜二丁目,63,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,64,4,2,2
2016/9/30,141097,港北区,北新横浜二丁目,65,2,1,1
2016/9/30,141097,港北区,北新横浜二丁目,66,6,3,3
2016/9/30,141097,港北区,北新横浜二丁目,67,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,68,3,0,3
2016/9/30,141097,港北区,北新横浜二丁目,69,1,1,0
2016/9/30,141097,港北区,北新横浜二丁目,70,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,71,1,1,0
2016/9/30,141097,港北区,北新横浜二丁目,72,2,0,2
2016/9/30,141097,港北区,北新横浜二丁目,73,8,3,5
2016/9/30,141097,港北区,北新横浜二丁目,74,1,1,0
2016/9/30,141097,港北区,北新横浜二丁目,75,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,76,5,2,3
2016/9/30,141097,港北区,北新横浜二丁目,77,4,3,1
2016/9/30,141097,港北区,北新横浜二丁目,78,7,3,4
2016/9/30,141097,港北区,北新横浜二丁目,79,4,0,4
2016/9/30,141097,港北区,北新横浜二丁目,80,8,3,5
2016/9/30,141097,港北区,北新横浜二丁目,81,6,1,5
2016/9/30,141097,港北区,北新横浜二丁目,82,9,2,7
2016/9/30,141097,港北区,北新横浜二丁目,83,6,1,5
2016/9/30,141097,港北区,北新横浜二丁目,84,7,1,6
2016/9/30,141097,港北区,北新横浜二丁目,85,6,2,4
2016/9/30,141097,港北区,北新横浜二丁目,86,8,1,7
2016/9/30,141097,港北区,北新横浜二丁目,87,8,2,6
2016/9/30,141097,港北区,北新横浜二丁目,88,6,2,4
2016/9/30,141097,港北区,北新横浜二丁目,89,9,2,7
2016/9/30,141097,港北区,北新横浜二丁目,90,8,3,5
2016/9/30,141097,港北区,北新横浜二丁目,91,1,0,1
2016/9/30,141097,港北区,北新横浜二丁目,92,5,0,5
2016/9/30,141097,港北区,北新横浜二丁目,93,5,3,2
2016/9/30,141097,港北区,北新横浜二丁目,94,3,0,3
2016/9/30,141097,港北区,北新横浜二丁目,95,1,1,0
2016/9/30,141097,港北区,北新横浜二丁目,96,1,0,1
2016/9/30,141097,港北区,北新横浜二丁目,97,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,98,3,1,2
2016/9/30,141097,港北区,北新横浜二丁目,99,0,0,0
2016/9/30,141097,港北区,北新横浜二丁目,100,3,0,3
2016/9/30,141097,港北区,大倉山一丁目,合計,3341,1534,1807
2016/9/30,141097,港北区,大倉山一丁目,0,50,25,25
2016/9/30,141097,港北区,大倉山一丁目,1,64,41,23
2016/9/30,141097,港北区,大倉山一丁目,2,64,36,28
2016/9/30,141097,港北区,大倉山一丁目,3,53,27,26
2016/9/30,141097,港北区,大倉山一丁目,4,52,24,28
2016/9/30,141097,港北区,大倉山一丁目,5,55,23,32
2016/9/30,141097,港北区,大倉山一丁目,6,50,24,26
2016/9/30,141097,港北区,大倉山一丁目,7,33,20,13
2016/9/30,141097,港北区,大倉山一丁目,8,37,22,15
2016/9/30,141097,港北区,大倉山一丁目,9,26,13,13
2016/9/30,141097,港北区,大倉山一丁目,10,22,10,12
2016/9/30,141097,港北区,大倉山一丁目,11,18,8,10
2016/9/30,141097,港北区,大倉山一丁目,12,12,8,4
2016/9/30,141097,港北区,大倉山一丁目,13,14,5,9
2016/9/30,141097,港北区,大倉山一丁目,14,18,12,6
2016/9/30,141097,港北区,大倉山一丁目,15,10,8,2
2016/9/30,141097,港北区,大倉山一丁目,16,17,10,7
2016/9/30,141097,港北区,大倉山一丁目,17,16,5,11
2016/9/30,141097,港北区,大倉山一丁目,18,18,8,10
2016/9/30,141097,港北区,大倉山一丁目,19,14,5,9
2016/9/30,141097,港北区,大倉山一丁目,20,18,10,8
2016/9/30,141097,港北区,大倉山一丁目,21,22,9,13
2016/9/30,141097,港北区,大倉山一丁目,22,21,5,16
2016/9/30,141097,港北区,大倉山一丁目,23,22,10,12
2016/9/30,141097,港北区,大倉山一丁目,24,23,6,17
2016/9/30,141097,港北区,大倉山一丁目,25,34,16,18
2016/9/30,141097,港北区,大倉山一丁目,26,33,14,19
2016/9/30,141097,港北区,大倉山一丁目,27,44,19,25
2016/9/30,141097,港北区,大倉山一丁目,28,53,22,31
2016/9/30,141097,港北区,大倉山一丁目,29,51,21,30
2016/9/30,141097,港北区,大倉山一丁目,30,50,17,33
2016/9/30,141097,港北区,大倉山一丁目,31,64,26,38
2016/9/30,141097,港北区,大倉山一丁目,32,71,29,42
2016/9/30,141097,港北区,大倉山一丁目,33,83,31,52
2016/9/30,141097,港北区,大倉山一丁目,34,80,35,45
2016/9/30,141097,港北区,大倉山一丁目,35,71,29,42
2016/9/30,141097,港北区,大倉山一丁目,36,87,39,48
2016/9/30,141097,港北区,大倉山一丁目,37,87,41,46
2016/9/30,141097,港北区,大倉山一丁目,38,98,56,42
2016/9/30,141097,港北区,大倉山一丁目,39,77,42,35
2016/9/30,141097,港北区,大倉山一丁目,40,77,35,42
2016/9/30,141097,港北区,大倉山一丁目,41,70,31,39
2016/9/30,141097,港北区,大倉山一丁目,42,72,40,32
2016/9/30,141097,港北区,大倉山一丁目,43,74,41,33
2016/9/30,141097,港北区,大倉山一丁目,44,76,31,45
2016/9/30,141097,港北区,大倉山一丁目,45,61,28,33
2016/9/30,141097,港北区,大倉山一丁目,46,54,20,34
2016/9/30,141097,港北区,大倉山一丁目,47,73,41,32
2016/9/30,141097,港北区,大倉山一丁目,48,58,28,30
2016/9/30,141097,港北区,大倉山一丁目,49,50,24,26
2016/9/30,141097,港北区,大倉山一丁目,50,38,18,20
2016/9/30,141097,港北区,大倉山一丁目,51,58,31,27
2016/9/30,141097,港北区,大倉山一丁目,52,24,7,17
2016/9/30,141097,港北区,大倉山一丁目,53,40,20,20
2016/9/30,141097,港北区,大倉山一丁目,54,29,15,14
2016/9/30,141097,港北区,大倉山一丁目,55,33,16,17
2016/9/30,141097,港北区,大倉山一丁目,56,32,12,20
2016/9/30,141097,港北区,大倉山一丁目,57,31,16,15
2016/9/30,141097,港北区,大倉山一丁目,58,22,10,12
2016/9/30,141097,港北区,大倉山一丁目,59,28,12,16
2016/9/30,141097,港北区,大倉山一丁目,60,24,11,13
2016/9/30,141097,港北区,大倉山一丁目,61,16,6,10
2016/9/30,141097,港北区,大倉山一丁目,62,29,13,16
2016/9/30,141097,港北区,大倉山一丁目,63,24,13,11
2016/9/30,141097,港北区,大倉山一丁目,64,37,17,20
2016/9/30,141097,港北区,大倉山一丁目,65,16,9,7
2016/9/30,141097,港北区,大倉山一丁目,66,36,18,18
2016/9/30,141097,港北区,大倉山一丁目,67,32,14,18
2016/9/30,141097,港北区,大倉山一丁目,68,32,10,22
2016/9/30,141097,港北区,大倉山一丁目,69,38,15,23
2016/9/30,141097,港北区,大倉山一丁目,70,15,5,10
2016/9/30,141097,港北区,大倉山一丁目,71,22,6,16
2016/9/30,141097,港北区,大倉山一丁目,72,20,10,10
2016/9/30,141097,港北区,大倉山一丁目,73,18,9,9
2016/9/30,141097,港北区,大倉山一丁目,74,21,7,14
2016/9/30,141097,港北区,大倉山一丁目,75,24,8,16
2016/9/30,141097,港北区,大倉山一丁目,76,12,7,5
2016/9/30,141097,港北区,大倉山一丁目,77,23,7,16
2016/9/30,141097,港北区,大倉山一丁目,78,20,10,10
2016/9/30,141097,港北区,大倉山一丁目,79,6,3,3
2016/9/30,141097,港北区,大倉山一丁目,80,22,10,12
2016/9/30,141097,港北区,大倉山一丁目,81,18,12,6
2016/9/30,141097,港北区,大倉山一丁目,82,15,3,12
2016/9/30,141097,港北区,大倉山一丁目,83,15,7,8
2016/9/30,141097,港北区,大倉山一丁目,84,11,5,6
2016/9/30,141097,港北区,大倉山一丁目,85,7,1,6
2016/9/30,141097,港北区,大倉山一丁目,86,9,2,7
2016/9/30,141097,港北区,大倉山一丁目,87,6,3,3
2016/9/30,141097,港北区,大倉山一丁目,88,5,2,3
2016/9/30,141097,港北区,大倉山一丁目,89,6,0,6
2016/9/30,141097,港北区,大倉山一丁目,90,12,1,11
2016/9/30,141097,港北区,大倉山一丁目,91,2,1,1
2016/9/30,141097,港北区,大倉山一丁目,92,5,1,4
2016/9/30,141097,港北区,大倉山一丁目,93,3,1,2
2016/9/30,141097,港北区,大倉山一丁目,94,2,0,2
2016/9/30,141097,港北区,大倉山一丁目,95,0,0,0
2016/9/30,141097,港北区,大倉山一丁目,96,3,0,3
2016/9/30,141097,港北区,大倉山一丁目,97,0,0,0
2016/9/30,141097,港北区,大倉山一丁目,98,0,0,0
2016/9/30,141097,港北区,大倉山一丁目,99,0,0,0
2016/9/30,141097,港北区,大倉山一丁目,100,3,0,3
2016/9/30,141097,港北区,大倉山二丁目,合計,1856,902,954
2016/9/30,141097,港北区,大倉山二丁目,0,16,8,8
2016/9/30,141097,港北区,大倉山二丁目,1,20,10,10
2016/9/30,141097,港北区,大倉山二丁目,2,15,6,9
2016/9/30,141097,港北区,大倉山二丁目,3,12,4,8
2016/9/30,141097,港北区,大倉山二丁目,4,10,7,3
2016/9/30,141097,港北区,大倉山二丁目,5,14,9,5
2016/9/30,141097,港北区,大倉山二丁目,6,11,6,5
2016/9/30,141097,港北区,大倉山二丁目,7,12,3,9
2016/9/30,141097,港北区,大倉山二丁目,8,15,5,10
2016/9/30,141097,港北区,大倉山二丁目,9,17,10,7
2016/9/30,141097,港北区,大倉山二丁目,10,15,5,10
2016/9/30,141097,港北区,大倉山二丁目,11,11,7,4
2016/9/30,141097,港北区,大倉山二丁目,12,24,10,14
2016/9/30,141097,港北区,大倉山二丁目,13,16,6,10
2016/9/30,141097,港北区,大倉山二丁目,14,17,4,13
2016/9/30,141097,港北区,大倉山二丁目,15,20,6,14
2016/9/30,141097,港北区,大倉山二丁目,16,14,10,4
2016/9/30,141097,港北区,大倉山二丁目,17,18,11,7
2016/9/30,141097,港北区,大倉山二丁目,18,16,9,7
2016/9/30,141097,港北区,大倉山二丁目,19,15,7,8
2016/9/30,141097,港北区,大倉山二丁目,20,18,8,10
2016/9/30,141097,港北区,大倉山二丁目,21,15,6,9
2016/9/30,141097,港北区,大倉山二丁目,22,18,5,13
2016/9/30,141097,港北区,大倉山二丁目,23,21,16,5
2016/9/30,141097,港北区,大倉山二丁目,24,16,7,9
2016/9/30,141097,港北区,大倉山二丁目,25,17,8,9
2016/9/30,141097,港北区,大倉山二丁目,26,26,9,17
2016/9/30,141097,港北区,大倉山二丁目,27,28,11,17
2016/9/30,141097,港北区,大倉山二丁目,28,33,15,18
2016/9/30,141097,港北区,大倉山二丁目,29,36,14,22
2016/9/30,141097,港北区,大倉山二丁目,30,31,16,15
2016/9/30,141097,港北区,大倉山二丁目,31,25,13,12
2016/9/30,141097,港北区,大倉山二丁目,32,30,15,15
2016/9/30,141097,港北区,大倉山二丁目,33,28,14,14
2016/9/30,141097,港北区,大倉山二丁目,34,32,19,13
2016/9/30,141097,港北区,大倉山二丁目,35,26,11,15
2016/9/30,141097,港北区,大倉山二丁目,36,27,15,12
2016/9/30,141097,港北区,大倉山二丁目,37,28,10,18
2016/9/30,141097,港北区,大倉山二丁目,38,29,17,12
2016/9/30,141097,港北区,大倉山二丁目,39,28,16,12
2016/9/30,141097,港北区,大倉山二丁目,40,27,12,15
2016/9/30,141097,港北区,大倉山二丁目,41,36,14,22
2016/9/30,141097,港北区,大倉山二丁目,42,38,23,15
2016/9/30,141097,港北区,大倉山二丁目,43,33,16,17
2016/9/30,141097,港北区,大倉山二丁目,44,30,16,14
